year,bechdel_result_id,movie_name
2001,0,Shaolin Soccer
2001,1,Shrek
2001,3,Someone Like You...
2001,3,Spirited Away
2001,3,Suicide Club
2001,1,Super Troopers
2001,1,Thir13en Ghosts
2001,1,Training Day
2001,2,Valentine
2001,1,Vanilla Sky
2001,0,Waiting For Godot
2001,3,War Bride
2001,3,The Wedding Planner
2001,3,Wet Hot American Summer
2001,3,Wiedźmin (The Hexer)
2001,3,Wit
2001,0,Y tu mama tambien
2001,3,Zaion: I Wish You Were Here
2001,3,Zoolander
2000,3,28 Days
2000,3,A Good Baby
2000,3,Almost Famous
2000,3,Alvin and the Chipmunks Meet the Wolfman
2000,1,American Psycho
2000,3,Baise-Moi
2000,1,Bamboozlee
2000,3,Batman Beyond: Return of the Joker
2000,1,The Beach
2000,3,Beautiful Creatures
2000,3,Billy Elliot
2000,1,Blinkende lygter ('Flickering Lights')
2000,1,Boiler Room
2000,3,Bread and Roses
2000,3,Bring It On
2000,1,Cast Away
2000,3,Cecil B. Demented
2000,2,The Cell
2000,3,Center Stage
2000,3,Charlie's Angels
2000,3,Cherry Falls
2000,3,Chicken Run
2000,3,The Circle
2000,3,Coyote Ugly
2000,3,The Dish
2000,0,Dragonheart: A New Beginning
2000,2,"Dude, Where's My Car   [1 review(s) available]"
2000,3,Dune
2000,3,The Emperor's New Groove   [1 review(s) available]
2000,3,Erin Brockovich
2000,3,Fa yeung nin wa (In the Mood for Love)
2000,1,Final Destination
2000,3,The Gift
2000,3,Ginger Snaps
2000,2,Girlfight
2000,0,Gladiator
2000,3,The Gleaners and I
2000,1,Gone in Sixty Seconds
2000,3,Greenfingers
2000,3,Gundam Wing: The Movie - Endless Waltz
2000,1,Hellraiser: Inferno
2000,3,Hollow Man   [1 review(s) available]
2000,3,Is It Fall Yet
2000,1,The Isle
2000,2,J.S.A.: Joint Security Area
2000,3,Joseph: King of Dreams
2000,3,Kevin & Perry Go Large
2000,3,Life-Size
2000,3,The Little Mermaid 2: Return to the Sea
2000,3,Love & Basketball
2000,3,Malèna
2000,3,The Man Who Cried
2000,1,Memento
2000,3,Mr. Accident
2000,0,"O Brother, Where Art Thou?"
2000,3,The Patriot
2000,3,Picture Claire
2000,3,Pitch Black
2000,3,Remember the Titans
2000,3,Requiem for a Dream
2000,3,Return to Me
2000,3,Ring 0: Birthday (Ringu 0: Bâsudei)
2000,0,The Road to El Dorado
2000,0,Romeo Must Die
2000,3,Rugrats in Paris:
2000,3,Scream 3
2000,2,Sexy Beast
2000,1,Shanghai Noon
2000,0,Snatch.
2000,3,Something Between Us
2000,3,Songcatcher
2000,3,Sordid Lives
2000,1,Thirteen days
2000,3,Titan A.E.
2000,3,Together
2000,0,Unbreakable
2000,2,The Way of the Gun
2000,3,What Lies Beneath
2000,1,What Women Want   [1 review(s) available]
2000,3,Where the Heart Is
2000,3,The Whole Nine Yards
2000,3,"Wo hu cang long (Crouching Tiger, Hidden Dragon)"
2000,1,X-Men
1999,3,10 Things I Hate About You
1999,3,The 13th Warrior
1999,3,The 4th Floor
1999,1,8MM
1999,2,A Midsummer Night's Dream
1999,3,American Beauty
1999,2,American Pie
1999,3,Annie
1999,1,Austin Powers: The Spy Who Shagged Me
1999,3,Being John Malkovich
1999,3,Better Than Chocolate   [1 review(s) available]
1999,0,The Big Kahuna
1999,3,Blast from the Past
1999,0,The Boondock Saints
1999,3,Boys Don't Cry   [1 review(s) available]
1999,3,But I'm a Cheerleader
1999,3,Carrie 2: The Rage
1999,2,The Cider House Rules
1999,3,Cruel Intentions
1999,3,Dick
1999,3,Dogma
1999,3,Double Platinum
1999,3,Drop Dead Gorgeous
1999,3,Election
1999,1,eXistenZ
1999,3,Eyes Wide Shut
1999,1,Fight Club   [1 review(s) available]
1999,2,For Love of the Game
1999,1,Galaxy Quest
1999,1,Ghost Dog: The Way of the Samurai
1999,1,Gigantics
1999,1,The Green Mile
1999,3,The Haunting
1999,3,Holy Smoke
1999,2,Inferno
1999,0,The Iron Giant
1999,3,Jawbreaker
1999,3,The Magical Legend of the Leprechauns
1999,1,Magnolia
1999,1,Man on the Moon
1999,3,The Matrix   [1 review(s) available]
1999,1,The Mummy
1999,3,Muppets From Space
1999,0,Mystery Men
1999,3,Never Been Kissed
1999,3,New Waterford Girl
1999,3,Notting Hill
1999,1,Office Space
1999,3,The Other Sister
1999,1,Payback
1999,1,Pocket Monsters: Mewtwo Strikes Back!
1999,1,Ravenous
1999,3,Redball
1999,3,Ring 2 (Ringu 2)
1999,3,Shojo kakumei Utena: Adolescence mokushiroku
1999,3,The Sixth Sense
1999,3,Sleepy Hollow
1999,3,South Park: Bigger Longer & Uncut
1999,3,Splendor
1999,3,Star Wars: Episode I - The Phantom Menace
1999,1,Stuart Little
1999,3,The Talented Mr. Ripley
1999,2,Tarzan
1999,3,Teaching Mrs. Tingle
1999,3,Things You Can Tell Just by Looking at Her
1999,3,Titus
1999,3,Todo sobre mi madre (All About My Mother)
1999,3,Topsy-Turvy
1999,1,Toy Story 2
1999,3,Virus
1999,2,Wild Wild West   [1 review(s) available]
1999,2,Wing Commander
1999,3,Wives and Daughters
1998,1,54
1998,2,American History X
1998,1,Armageddon
1998,3,The Avengers
1998,1,BASEketball
1998,3,Beloved
1998,1,The Big Lebowski
1998,3,"Black Cat, White Cat"
1998,1,Bride of Chucky
1998,1,Buffalo '66
1998,3,Central Station
1998,1,Dark City
1998,1,Dark Harbor
1998,1,Disturbing Behavior
1998,3,The Dreamlife of Angels
1998,3,Elizabeth
1998,3,Ever After
1998,3,The Faculty
1998,1,Fear and Loathing in Las Vegas
1998,3,Festen (The Celebration)
1998,2,Get Real
1998,3,Gia
1998,3,Glasblasarns barn
1998,3,Godzilla
1998,3,Halloween H20: 20 Years Later
1998,3,Hope Floats
1998,3,The Idiots
1998,3,The Lion King 2: Simba's Pride
1998,1,"Lock, Stock and Two Smoking Barrels"
1998,3,Lost in Space
1998,3,Love & Pop
1998,1,The Man in the Iron Mask   [1 review(s) available]
1998,1,The Mask of Zorro
1998,3,Mulan   [3 review(s) available]
1998,2,Out of Sight
1998,3,The Parent Trap
1998,3,Perfect Blue
1998,3,Phantoms
1998,2,Pi
1998,3,Pleasantville   [1 review(s) available]
1998,3,Practical Magic
1998,3,Primary Colors
1998,1,The Prince of Egypt
1998,2,The Proposition
1998,3,Quest for Camelot
1998,1,Rasen
1998,3,The Red Violin
1998,3,Ring (Ringu)
1998,1,Run Lola Run
1998,3,Rush Hour
1998,1,Rushmore
1998,0,Saving Private Ryan
1998,3,Scooby-Doo on Zombie Island
1998,1,The Secret of NIMH 2: Timmy to the Rescue
1998,3,Shakespeare in Love
1998,3,Show Me Love
1998,1,Six Days Seven Nights
1998,1,SLC Punk!
1998,3,Sliding Doors
1998,3,Slums of Beverly Hills
1998,1,Small Soldiers
1998,3,Species II
1998,3,Star Trek: Insurrection
1998,3,Stepmom
1998,1,The Storm Riders
1998,3,Strike!
1998,3,There's Something About Mary
1998,1,The Thin Red Line
1998,1,The Truman Show
1998,3,Urban Legend
1998,0,Vampires (John Carpenter's)
1998,3,Wandâfuru raifu
1998,2,The Wedding Singer
1998,2,Wild Things
1998,3,Yeogo goedam
1998,3,Your Friends and Neighbors
1997,3,A Simple Wish
1997,3,Actrius
1997,1,Air Force One
1997,3,Alien: Resurrection
1997,3,Anastasia
1997,2,Austin Powers: International Man of Mystery
1997,3,Ayneh
1997,3,Ayneh
1997,2,Batman & Robin
1997,3,Boogie Nights   [1 review(s) available]
1997,1,Career Girls
1997,3,The Castle
1997,3,Cats Don't Dance
1997,3,Chasing Amy   [1 review(s) available]
1997,0,Chun gwong cha sit (Happy Together)
1997,3,Cinderella
1997,3,Clockwatchers
1997,1,Con Air
1997,2,Conspiracy Theory
1997,3,Contact
1997,3,Cube
1997,3,Dante's Peak
1997,3,Event Horizon
1997,1,Face/Off
1997,3,Fever Pitch
1997,1,Fierce Creatures
1997,1,The Fifth Element   [1 review(s) available]
1997,2,Flubber
1997,3,For Richer or Poorer
1997,1,Free Willy 3: The Rescue
1997,3,Funny Games
1997,3,G.I. Jane
1997,1,Gattaca   [1 review(s) available]
1997,3,George of the Jungle
1997,0,Good Will Hunting
1997,3,Grosse Pointe Blank
1997,3,Hercules   [1 review(s) available]
1997,3,I Know What You Did Last Summer
1997,3,I Think I Do
1997,1,In the Company of Men
1997,3,The Inheritance
1997,3,Jackie Brown
1997,2,Jungle 2 Jungle
1997,2,Kiss the Girls
1997,1,Knockin' on Heaven's Door
1997,3,Le Acrobate
1997,1,Liar Liar
1997,3,The Lost World: Jurassic Park
1997,1,Men in Black
1997,3,Mononoke-hime
1997,3,Mortal Kombat: Annihilation
1997,2,My Best Friend's Wedding
1997,3,My Life in Pink ( Ma Vie En Rose )
1997,3,Neon Genesis Evangelion: The End of Evangelion
1997,1,Orgazmo
1997,3,The Peacemaker
1997,3,Perfect Picture
1997,3,Scream 2
1997,3,Selena
1997,3,Smilla's Sense of Snow
1997,3,Snow White: A Tale of Terror
1997,3,Spice World
1997,3,Starship Troopers
1997,0,Taste of Cherry
1997,3,Titanic   [1 review(s) available]
1997,3,Vegas Vacation
1997,3,Volcano
1997,3,The Well
1997,2,Wild America
1997,3,Wilde
1997,3,The Winter Guest
1996,3,101 Dalmatians
1996,3,The Associate
1996,3,August
1996,3,Beautiful Girls
1996,3,Beyond Silence (Jenseits der Stille)
1996,3,Big Night
1996,2,The Birdcage
1996,3,Bound
1996,3,Brassed Off
1996,0,Broken Arrow
1996,1,Chain Reaction
1996,3,Charlot og Charlotte
1996,0,Connie Gomper & the Pack
1996,3,The Craft   [1 review(s) available]
1996,0,Down Periscope
1996,2,DragonHeart   [1 review(s) available]
1996,3,Eye for an Eye
1996,1,The Fan
1996,3,Fargo
1996,3,Fear
1996,3,The First Wives Club
1996,3,Fly Away Home
1996,3,Freeway
1996,3,The Frighteners
1996,3,Girls Town
1996,1,The Glimmer Man
1996,1,The God of Cookery
1996,1,Hamlet
1996,0,Hard Eight
1996,1,Hellraiser: Bloodline
1996,1,The Hunchback of Notre Dame
1996,3,Independence Day
1996,3,James and the Giant Peach
1996,3,Jane Eyre
1996,3,Kids Return
1996,3,Libertarias
1996,1,The Long Kiss Goodnight
1996,3,Love and Other Catastrophes
1996,3,Manny & Lo
1996,3,Mars Attacks!
1996,3,Matilda   [1 review(s) available]
1996,3,The Mirror Has Two Faces
1996,1,Mission: Impossible
1996,3,Mr. Wrong
1996,3,Poison Ivy II
1996,3,The Preacher's Wife
1996,0,Pusher
1996,0,The Quest
1996,1,Ridicule
1996,3,Romeo + Juliet
1996,3,Sabrina the Teenage Witch
1996,3,Scream
1996,3,Secrets & Lies
1996,1,Space Jam
1996,3,Star Trek: First Contact
1996,3,Striptease
1996,3,That Thing You Do!
1996,2,Trainspotting
1996,3,Twister
1996,3,Walking and Talking
1996,3,When the Cat's Away
1995,2,A Goofy Movie
1995,3,A little princess
1995,3,The Addiction
1995,1,Aladdin and the King of Thieves
1995,3,The American President
1995,3,Antonia's Line
1995,3,Apollo 13
1995,1,Assassins
1995,3,The Baby-Sitters Club
1995,2,Balto
1995,1,Batman Forever
1995,0,Before Sunrise
1995,2,Braveheart
1995,3,The Bridges of Madison County   [1 review(s) available]
1995,1,Canadian Bacon
1995,2,Casino
1995,3,Casper
1995,3,The Celluloid Closet
1995,3,Clueless
1995,3,Cold Comfort Farm
1995,0,Congo
1995,3,Copycat
1995,1,Devil in a Blue Dress
1995,1,Die Hard: With a Vengeance
1995,3,Dracula: Dead and Loving It
1995,3,Empire Records
1995,1,Fallen Angels
1995,1,Four rooms
1995,2,French Kiss
1995,3,Gold Diggers: The Secret of Bear Mountain
1995,2,Hackers
1995,2,Heat
1995,3,Home for the holidays
1995,3,How to Make an American Quilt
1995,3,The Incredibly True Adventures of Two Girls in Love
1995,3,Jumanji
1995,0,Kôkaku kidôtai (Ghost in the Shell)
1995,0,La Haine
1995,3,The Langoliers
1995,3,Maborosi
1995,1,Mallrats
1995,3,Mighty Morphin Power Rangers: The Movie
1995,3,Mimi wo sumaseba (Whisper of the Heart)
1995,1,Mortal Kombat
1995,3,The Net
1995,3,Now and Then
1995,3,Outbreak
1995,2,The Pebble and the Penguin
1995,3,Persuasion
1995,3,Pocahontas   [1 review(s) available]
1995,3,Pride and Prejudice
1995,1,The Quick and the Dead
1995,1,Ringu Kanzenban
1995,1,Rumble in the Bronx (Hung fan kui)
1995,3,Sabrina
1995,3,Safe
1995,3,"Sailor Moon SuperS the Movie, The Ten Senshi Unite, Mystery of the Black Dream Hole (Sailor Moon Super S the Movie: Black Dream"
1995,1,Se7en
1995,3,Showgirls
1995,3,Species
1995,3,Strange Days
1995,3,Tank Girl
1995,3,To Wong Foo Thanks for Everything! Julie Newmar
1995,1,Toy Story
1995,1,Twelve Monkeys
1995,0,Waterworld
1995,3,When Night is Falling
1995,2,While You Were Sleeping
1994,1,A.P.E.X.
1994,2,Ace Ventura: Pet Detective
1994,3,"The Adventures of Priscilla, Queen of the Desert"
1994,1,Airheads
1994,1,Angels in the Outfield
1994,0,Beverly Hills Cop III
1994,3,Birds 2: Land's End
1994,1,Brainscan
1994,1,Chungking Express
1994,3,The Client
1994,3,Color of Night
1994,3,"Corrina, Corrina"
1994,3,Crooklyn
1994,3,The Crow
1994,2,Drop Zone
1994,3,Eat Drink Man Woman
1994,3,Ed Wood
1994,1,Felidae
1994,1,Forrest Gump
1994,3,Fritänkaren
1994,3,Gekijô-ban - Bishôjo senshi Sêrâ Mûn S (Sailor Moon S the Movie: Hearts in Ice)
1994,3,Giorgino
1994,3,Heavenly Creatures
1994,1,Heisei tanuki gassen pompoko
1994,3,I Like It Like That
1994,1,In the Mouth of Madness
1994,1,Interview with the Vampire
1994,3,It's Pat
1994,1,The Last Seduction
1994,3,Legend of the Red Dragon / Hong Xi Guan: Zhi Shao Lin wu zu
1994,3,Legends of the Fall
1994,1,The Lion King   [1 review(s) available]
1994,3,Little Women
1994,1,The Mask
1994,3,Mina Tannenbaum
1994,3,Muriel's Wedding
1994,2,Naked Gun 33 1/3: The Final Insult
1994,0,Oleanna
1994,1,The Pagemaster
1994,1,Police Academy: Mission to Moscow
1994,3,Priest
1994,3,The Professional
1994,3,Pulp Fiction
1994,2,Quiz Show
1994,0,The Return of Jafar
1994,3,The Road to Wellville   [1 review(s) available]
1994,0,The Shawshank Redemption
1994,3,Sister My Sister
1994,1,The Specialist
1994,3,Speed
1994,3,The Stand
1994,3,Star Trek Generations
1994,1,Stargate
1994,3,Street Fighter   [1 review(s) available]
1994,1,The Swan Princess
1994,1,Three Colors: White
1994,1,True Lies
1994,3,Uncovered
1994,2,Wing Chun
1993,3,Adams Family Values
1993,0,Batman: Mask of the Phantasm
1993,3,The Beverly Hillbillies
1993,3,Body of Evidence
1993,0,Cannibal! The Musical
1993,3,Coneheads
1993,1,Cool Runnings
1993,3,Dave
1993,3,Dazed and Confused
1993,3,Death Train
1993,0,Demolition Man
1993,3,Dragon: The Bruce Lee Story
1993,3,The Evil Cult
1993,3,Fatal Instinct
1993,2,The Fugitive
1993,3,Gekijô-ban - Bishôjo senshi Sêrâ Mûn R (Sailor Moon R the Movie: The Promise of the Rose)
1993,0,Gettysburg
1993,2,Groundhog Day
1993,3,Gypsy
1993,3,Heidi
1993,3,The Heroic Trio
1993,3,Hocus Pocus
1993,3,Indian Summer
1993,0,Indien
1993,3,The Joy Luck Club
1993,3,Jurassic Park   [1 review(s) available]
1993,1,Little Buddha
1993,3,Mrs. Doubtfire
1993,3,Naked
1993,1,The Nightmare Before Christmas
1993,3,Once Upon a Forest
1993,3,The Piano
1993,3,Pieces of April
1993,3,Point of No Return/The Assassin
1993,0,The Remains of the Day
1993,3,Robin Hood: Men in Tights
1993,3,RoboCop 3
1993,0,The Sandlot
1993,3,Schindler's List
1993,3,The Secret Garden
1993,3,Short Cuts
1993,3,Sister Act 2: Back in the Habit
1993,3,Super Mario Bros.
1993,3,Telling Secrets
1993,3,Three Colors: Blue
1993,3,Tombstone
1993,3,Umi ga kikoeru
1993,1,Undercover Blues
1993,3,Untamed Heart
1993,3,The Wedding Banquet
1992,1,A Few Good Men
1992,3,A League of Their Own
1992,0,Aladdin   [2 review(s) available]
1992,0,Alien 3
1992,2,Army of Darkness
1992,0,Baraka
1992,1,Basic Instinct
1992,0,Batman Returns
1992,3,Boomerang
1992,3,Candyman
1992,1,Chaplin
1992,3,Como agua para chocolate
1992,2,The Crying Game
1992,3,The Cutting Edge
1992,3,Damage
1992,3,Dead Alive
1992,3,Death Becomes Her
1992,3,Dracula
1992,3,Enchanted April
1992,3,FernGully: The Last Rainforest
1992,3,Gas Food Lodging
1992,0,Glengarry Glen Ross
1992,1,Home Alone 2: Lost in New York
1992,3,Howards End
1992,3,Husbands and Wives
1992,2,King of Beggars
1992,3,Ladybugs
1992,1,The Lawnmower Man
1992,3,Leaving Normal
1992,3,Malcolm X
1992,1,The Muppet Christmas Carol
1992,1,My Cousin Vinny
1992,1,Newsies
1992,2,Orlando
1992,3,Passion Fish
1992,3,The Player
1992,1,Porco Rosso (Kurenai no Buta)
1992,0,Reservoir Dogs
1992,3,Sarafina!
1992,1,Scent of a Woman
1992,3,Single White Female
1992,3,Sister Act
1992,2,Stop! Or My Mom Will Shoot
1992,3,Straight Talk
1992,3,This is My Life
1992,3,Toys
1992,3,Twin Peaks: Fire Walk With Me
1991,3,The Addams Family
1991,3,An American Tail: Fievel Goes West
1991,3,Beauty and the Beast   [3 review(s) available]
1991,1,Bill & Ted's Bogus Journey
1991,1,Black Robe
1991,0,Closet Land
1991,3,Critters 3
1991,3,Defending Your Life
1991,3,Don't Tell Mom the Babysitter's Dead
1991,3,The Fisher King
1991,2,Flirting
1991,3,Fried Green Tomatoes
1991,3,Hudson Hawk
1991,3,Impromptu
1991,3,Into The Woods
1991,3,L.A. Story
1991,3,The Last Boy Scout
1991,3,Lethal Games
1991,0,Life Stinks
1991,1,The Lovers on the Bridge
1991,3,Madonna: Truth or Dare
1991,1,Motorama
1991,3,My Girl
1991,1,The Naked Gun 2 1/2: The Smell of Fear
1991,3,Neon City
1991,3,The Object of Beauty
1991,3,Omohide poro poro
1991,3,Other People's Money
1991,0,Point Break
1991,3,The Princess and the Goblin
1991,3,Raise the Red Lantern
1991,3,Robin Hood: Prince of Thieves
1991,1,The Rocketeer
1991,3,Shakes the Clown
1991,3,The Silence of the Lambs
1991,2,Star Trek VI: The Undiscovered Country
1991,3,Tacones Lejanos
1991,3,Teenage Mutant Ninja Turtles II: The Secret of the Ooze
1991,3,Terminator 2: Judgement Day
1991,3,Thelma & Louise
1991,2,What About Bob?
1990,3,A Little Night Music
1990,3,A Tale of Springtime
1990,0,Air America
1990,2,The Bonfire of the Vanities
1990,3,Child's Play 2
1990,1,Close-Up
1990,0,Dark Angel (I Come in Peace)
1990,0,Darkman
1990,3,Die Hard 2
1990,3,Edward Scissorhands
1990,2,Europa Europa
1990,3,Flatliners
1990,2,Ghost
1990,2,Goodfellas
1990,3,The Handmaid's Tale
1990,2,Home Alone
1990,1,The Hunt for Red October
1990,0,I Hired a Contract Killer
1990,3,I love you to death
1990,1,It
1990,2,Joe Versus the Volcano
1990,3,Life Is Sweet
1990,3,The Long Walk Home
1990,3,The Match Factory Girl
1990,3,Mermaids
1990,3,Mindwalk
1990,3,Paris is Burning
1990,3,Postcards from the Edge
1990,2,Predator 2
1990,3,Pretty Woman
1990,3,Qin yong
1990,1,RoboCop 2
1990,0,The Russia House
1990,3,Strangers in Good Company
1990,2,Teenage Mutant Ninja Turtles
1990,3,Tremors
1990,3,Troll 2
1990,2,Wild at Heart
1990,3,The Witches
1989,1,The 'Burbs
1989,3,The Abyss
1989,3,All Dogs Go to Heaven
1989,3,Back to the Future Part II
1989,1,Batman
1989,1,"The Cook, the Thief, His Wife & Her Lover"
1989,3,Crimes and Misdemeanors
1989,0,The Dream Team
1989,2,Drugstore Cowboy
1989,1,Fletch Lives
1989,3,"Get Smart, Again!"
1989,2,Ghostbusters II
1989,3,Henry V
1989,3,"Honey, I Shrunk the Kids"
1989,0,Indiana Jones and the Last Crusade
1989,3,Leviathan
1989,2,Licence to Kill
1989,2,The Little Mermaid   [4 review(s) available]
1989,3,Majo no takkyûbin (Kiki's Delivery Service)
1989,1,Major League
1989,3,Meet The Feebles
1989,1,Mystery Train
1989,3,Oranges Are Not The Only Fruit
1989,3,Przesluchanie
1989,1,Resan till Melonia
1989,1,Road House
1989,2,Say Anything...
1989,2,"Sex, Lies, and Videotape"
1989,3,Shag
1989,1,Star Trek V: The Final Frontier
1989,3,Steel Magnolias
1989,3,Teen Witch
1989,3,Troop Beverly Hills
1989,1,Turner & Hooch
1989,1,Weekend at Bernie's
1989,3,When Harry Met Sally
1989,3,Wild Orchid
1988,3,A Fish Called Wanda
1988,3,The Accused
1988,1,Action Jackson
1988,1,Akira
1988,3,Appleseed
1988,3,Beaches
1988,3,Beetle Juice
1988,1,Big
1988,3,Big Business
1988,3,Child's Play
1988,1,Cinema Paradiso
1988,3,Coming to America
1988,3,Dangerous Liaisons
1988,2,Dead Ringers
1988,3,Die Hard
1988,3,"Distant Voices, Still Lives"
1988,0,Gakkô no kaidan G
1988,3,Hairspray
1988,3,Heathers
1988,3,Hell Comes to Frogtown
1988,1,Hellbound: Hellraiser II
1988,3,L'etudiante
1988,3,The Land Before Time
1988,2,The Last Temptation of Christ
1988,3,Married to the Mob
1988,2,Midnight Run
1988,3,My Stepmother Is an Alien
1988,1,The Naked Gun: From the Files of Police Squad!
1988,2,Oliver & Company
1988,3,Poltergeist III
1988,1,Rain Man
1988,3,Rock 'n' Roll Mom
1988,3,Scooby-Doo and the Ghoul School
1988,3,Scrooged
1988,3,Sticky Fingers
1988,0,They Live
1988,3,Tonari no Totoro
1988,1,Torch Song Trilogy
1988,2,Twins
1988,3,Two Moon Junction
1988,3,Willow
1988,3,Working Girl
1988,3,World Gone Wild
1988,1,Young Guns
1987,3,84 Charing Cross Road
1987,3,Around the World in Eighty Ways
1987,3,Babette's Feast
1987,3,Baby Boom
1987,3,Barbie and the Rockers: Out of This World
1987,1,Beverly Hills Cop II
1987,3,Black Widow
1987,3,Broadcast News
1987,3,The Chipmunk Adventure
1987,3,Dirty Dancing
1987,3,Dragnet
1987,3,Evil Dead II
1987,3,Fatal Attraction
1987,0,Full Metal Jacket
1987,2,The Gate
1987,3,Hansel and Gretel
1987,3,Hard Ticket to Hawaii
1987,3,Hellraiser
1987,3,High Tide
1987,3,House of Games
1987,3,Housekeeping
1987,3,I've Heard the Mermaids Singing
1987,1,Lethal Weapon
1987,3,Light of Day
1987,1,The Lost Boys
1987,2,Maurice
1987,3,Moonstruck
1987,3,Ngati
1987,3,Nice girls don't expolosde
1987,3,Outrageous Fortune
1987,2,Overboard
1987,3,Prince of Darkness
1987,2,The Princess Bride
1987,1,Radio Days
1987,3,Raising Arizona
1987,1,RoboCop
1987,3,Spaceballs
1987,3,Superman IV: The Quest for Peace
1987,0,Swimming to Cambodia
1987,3,The Witches of Eastwick
1987,1,Withnail & I
1987,3,The Wonderful Wizard of Oz
1986,1,The Adventures of Milo and Otis
1986,3,Aliens   [2 review(s) available]
1986,3,An American Tail
1986,0,Asterix in Britain (Asterix chez les Bretons)
1986,1,Back to School
1986,3,Big Trouble in Little China
1986,3,The Clan of the Cave Bear
1986,3,Crocodile Dundee
1986,1,F/X
1986,2,Ferris Bueller's Day Off
1986,2,The Fly
1986,1,The Great Mouse Detective
1986,3,Highlander
1986,3,Hour of the Star
1986,3,Howard The Duck
1986,3,Jumpin' Jack Flash
1986,3,Labyrinth
1986,1,Little Shop of Horrors
1986,2,Maximum Overdrive
1986,2,The Money Pit
1986,0,Platoon
1986,1,Police Academy 3: Back in Training
1986,3,Pretty in Pink
1986,3,Project A-ko
1986,3,Ruthless People
1986,3,Short Circuit
1986,3,SpaceCamp
1986,0,Stand By Me
1986,3,Star Trek IV: The Voyage Home
1986,3,Tenkû no shiro Rapyuta
1986,0,The Transformers: The Movie
1986,0,When the Wind Blows
1985,3,A Chorus Line
1985,3,A Room with a View
1985,0,Astérix et la Surprise de Céasar (Asterix vs. Caesar)
1985,1,Back to the Future
1985,3,Barbarian Queen
1985,3,Better Off Dead
1985,3,The Black Cauldron
1985,3,Brazil
1985,3,The Breakfast Club
1985,3,The Care Bears Movie
1985,3,Clue   [1 review(s) available]
1985,3,The Color Purple
1985,0,Day of the Dead
1985,3,Desert Hearts
1985,0,Enemy Mine
1985,0,Fandango
1985,1,Fletch
1985,3,The Goonies
1985,0,Huang tudi (Yellow Earth)
1985,3,Just One of the Guys
1985,3,Legend
1985,2,My Beautiful Laundrette
1985,3,The Official Story
1985,3,Otac na sluzbenom putu
1985,3,Phenomena
1985,3,Purple Rose of Cairo
1985,1,Real Genius
1985,3,Red Sonja   [1 review(s) available]
1985,3,Return to Oz
1985,3,Sans toi ni loi (Vagabond)
1985,1,Starchaser: The Legend of Orin
1985,3,Sweet Dreams
1985,2,Tomo yo shizukani nemure
1985,3,Weird Science
1984,1,2010
1984,2,A nightmare on Elm Street
1984,3,A Passage to India
1984,3,A Private Function
1984,0,A Soldier's Story
1984,0,The Adventures of Buckaroo Banzai Across the 8th Dimension
1984,3,Amadeus
1984,0,Beverly Hills Cop
1984,3,Blame It on Rio
1984,2,Body Double
1984,3,The Bostonians
1984,3,Conan the Destroyer
1984,3,Dune
1984,3,Friday the 13th Part IV: The Final Chapter
1984,1,Ghostbusters
1984,1,Gremlins
1984,0,Indiana Jones and the Temple of Doom
1984,3,The Karate Kid
1984,3,Kaze no tani no Naushika
1984,3,The Last Starfighter
1984,3,Love Streams
1984,3,The Muppets Take Manhattan
1984,1,The Natural
1984,1,The Neverending Story
1984,3,Night of the Comet   [1 review(s) available]
1984,1,"Paris, Texas"
1984,3,Poison for the Fairies
1984,3,Police Academy
1984,3,Purple Rain
1984,2,Repo Man
1984,1,Splash
1984,3,Supergirl
1984,2,The Terminator
1984,1,This Is Spinal Tap
1984,0,Top Secret!
1983,3,The Ballad of Narayama
1983,3,Born in Flames
1983,0,Breathless
1983,3,Dark Habits
1983,3,Educating Rita
1983,3,El Norte
1983,3,Flashdance
1983,0,Go for It
1983,3,Hercules
1983,3,The Hunger
1983,3,Lianna
1983,3,Local Hero
1983,3,Los renglones torcidos de Dios
1983,2,Rumble Fish
1983,1,Scarface
1983,3,Silkwood
1983,0,Star Wars: Episode VI - Return of the Jedi
1983,3,Superman III
1983,3,Terms of Endearment
1983,1,Trading Places
1983,2,Videodrome
1983,1,WarGames
1983,1,Yellowbeard
1982,3,Annie
1982,0,Banana Joe
1982,3,The Best Little Whorehouse in Texas
1982,1,Blade Runner
1982,3,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean"
1982,1,Conan the Barbarian
1982,0,Countryman
1982,1,The Dark Crystal
1982,3,Deathtrap
1982,2,The Draughtsman's Contract
1982,3,E.T.: The Extra-Terrestrial
1982,2,Fanny and Alexander
1982,2,Fast Times at Ridgemont High
1982,0,First Blood
1982,3,Forbidden World
1982,3,Friday the 13th Part III
1982,3,Grease 2
1982,1,The King of Comedy
1982,0,Koyaanisqatsi
1982,3,"Ladies and Gentlemen, the Fabulous Stains"
1982,3,The Last Unicorn
1982,3,Le Retour de Martin Guerre
1982,3,Poltergeist
1982,2,Porky's   [1 review(s) available]
1982,3,The Secret of NIMH
1982,3,Smithereens
1982,3,Sophie's Choice
1982,3,Star Trek: The Wrath of Khan
1982,0,The Thing
1982,1,Tootsie
1982,0,TRON
1981,2,An American Werewolf in London
1981,2,Body Heat
1981,3,Christiane F. - Wir Kinder vom Bahnhof Zoo
1981,3,Clash of the Titans   [1 review(s) available]
1981,0,Das Boot
1981,0,Escape from New York
